timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748008406943,78,Launch,200,OK,Thread Group 1-5,text,true,,3992,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,48,0,0
1748008406943,48,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,697,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,48,0,0
1748008406992,29,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,29,0,0
1748008407022,63,Launch,200,OK,Thread Group 1-5,text,true,,3993,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,33,0,0
1748008407022,33,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,698,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,33,0,0
1748008407055,30,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,30,0,0
1748008407550,214,Launch,200,OK,Thread Group 1-6,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,119,0,87
1748008407550,119,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,119,0,87
1748008407670,94,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,94,0,67
1748008407766,61,Launch,200,OK,Thread Group 1-6,text,true,,3996,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,23,0,0
1748008407766,23,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,702,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,23,0,0
1748008407790,37,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,37,0,0
1748008407829,64,Launch,200,OK,Thread Group 1-6,text,true,,3993,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,24,0,0
1748008407829,24,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,699,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,24,0,0
1748008407853,40,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,39,0,0
1748008407895,54,Launch,200,OK,Thread Group 1-6,text,true,,4004,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,24,0,0
1748008407895,25,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,710,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,24,0,0
1748008407920,29,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,29,0,0
1748008407951,53,Launch,200,OK,Thread Group 1-6,text,true,,3991,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,26,0,0
1748008407951,26,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,697,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,26,0,0
1748008407977,27,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,27,0,0
1748008408006,74,Launch,200,OK,Thread Group 1-6,text,true,,3992,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,23,0,0
1748008408006,23,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,698,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,23,0,0
1748008408030,50,Launch-1,200,OK,Thread Group 1-6,text,true,,3294,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,49,0,0
